web-scraper-order,web-scraper-start-url,thread_link,thread_link-href,username,text
"1595187789-4757","https://hardforum.com/forums/intel-processors.5/","Buy new i9-9900 (non K) for 220 USD or save and wait for 10900k or 10700k","https://hardforum.com/threads/buy-new-i9-9900-non-k-for-220-usd-or-save-and-wait-for-10900k-or-10700k.1998514/","Ready4Dis","RazorWind said:
			
		
	
	
		
		
			That 9900 is a no-brainer.  Everyone is gaga over AMD these days, but for the things most people actually do with them, they're not really that much faster (if at all) than a competing Intel product, and you're certainly not going to get a faster AMD part that cheap.



Edit:  Subjectively, I don't really like my 3600/B450 setup that much.  I get some quirky behavior sometimes that I don't get on any of my various other (Intel) machines.  I can't be sure it's the fault of the platform, but it feels like it is, and I don't think I'd buy another Ryzen setup, even if it's cheaper than Intel for similar performance.



It's sort of understandable that someone posting on overclock.net would poo-poo a CPU that isn't overclockable.  If what they do is overclocking, then a CPU you can't overclock isn't very useful to them, is it?  That said, my 9900K was an awesome CPU at the stock speed.  I wish I had a second one, even if it's not overclockable.



I say get the 9900 and go play some games or whatever it is you intend to use it for.  Life is too short for this sort of hand wringing.
		
		Click to expand...
	
I had to opposite, I had some quirky issues with my 6600k that were completely solved when I switched to the 3700x.  We would get stuttering in games running 90fps.  Swapped the 3700x and it is completely smoothed out.  My 1600 has been rock solid too.  Just some people have good/bad luck or some quirky software somewhere that causes stuff and gives them a bad taste in their mouth, which is understandable.  I have had issues with both over time, but neither has been that much better/worse.  Of my 5 main desktops (in use daily) 3 are Intel 2 are AMD."
"1595187728-4162","https://hardforum.com/forums/intel-processors.5/","Intel Plans To Battle AMD Ryzen 4000 In 2020 With Mass of Hyper-Threaded Processors Including 5.3GHz","https://hardforum.com/threads/intel-plans-to-battle-amd-ryzen-4000-in-2020-with-mass-of-hyper-threaded-processors-including-5-3ghz.1991154/","IdiotInCharge","imsirovic5 said:
			
		
	
	
		
		
			I was refering to next gen ssd devices that may benefit from additional bandwith.
		
		Click to expand...
	
...you can't use last generations SSD devices to any benefit."
"1595187802-4891","https://hardforum.com/forums/intel-processors.5/","Core i9 10980Xe","https://hardforum.com/threads/core-i9-10980xe.1997871/","Sepe","Dan_D said:
			
		
	
	
		
		
			There are several differences between the Core i9-9960X and the i9-10980XE. In addition to having two more cores and two more threads, the i9-10980XE has a lower base clock of 3.0GHz and a higher boost clock of 4.8GHz compared to the 4.4GHz of the i9-9960X. Additionally, the 10980XE also has more L3 cache (24.5MB vs. 22MB) and 4 additional PCI-Express lanes and support for Intel's Deep Learning Boost, which is an extension to the AVX-512 instruction set.
		
		Click to expand...
	
Hola Dan_D ya entiendo, me da cuenta, tengo core i9 10980xe pongo a la placa Asus  Ws pro me parece no es bueno otro mejor placa Asus Prime II Deluxe o Misi creator mas rapido que a Ws pro? muchas gracias. note molestas Dan_D

--------------------------



Hello Dan_D I understand, I realize, I have core i9 10980xe I put the Asus Ws pro board, it seems to me not another better board is Asus Prime II Deluxe or Misi creator faster than Ws pro? Thanks a lot. notice annoying Dan_D"
"1595187739-4253","https://hardforum.com/forums/intel-processors.5/","Intel's 9th Generation Core Family - Coffee Lake (Refresh)","https://hardforum.com/threads/intels-9th-generation-core-family-coffee-lake-refresh.1963540/","Nightfire","defaultluser said:
			
		
	
	
		
		
			Doubtful.









But that's what the 8086k is there to combat.  So no, it's a tight battle, but not critical enough to rush out another core rev.



If you need Moar Coars, that's what Threadripper and Skylake-E are for.
		
		Click to expand...
	
The 8600k will match the 8700k in pretty much all games except maybe Civilization.  So what is the point of the 8700k?  Same gaming performance with better productivity.  Why not something with the same gaming ability with even MORE productivity.  It would be an attractive option over simply 15% better gaming.



What will be interesting is if Intel implements an AMD-like precicion boost into their new 8-core.  Even with great cooling, it is hard to imagine the 8-cores going much over 4.5 ghz due to thermals.  It would be really solid if they have the chips boost closer to 5.0 ghz on lower thread workloads so as not to lose the advantage to the 8700k in those scenarios."
"1595187739-4249","https://hardforum.com/forums/intel-processors.5/","Intel's 9th Generation Core Family - Coffee Lake (Refresh)","https://hardforum.com/threads/intels-9th-generation-core-family-coffee-lake-refresh.1963540/","Polo6RGTI","<img src=""https://hardforum.com/data/attachment-files/2018/07/thumb/139831_Intel_-_8_Core.png""
		class=""bbImage ""
		style=""""
		alt=""Intel - 8 Core.png""
		title=""Intel - 8 Core.png"" />



https://www.gamersnexus.net/"
"1595187796-4842","https://hardforum.com/forums/intel-processors.5/","I finally upgraded from my 3570k / R9 290X / 16gb ddr3","https://hardforum.com/threads/i-finally-upgraded-from-my-3570k-r9-290x-16gb-ddr3.1997829/","DanNeely","horrorshow said:
			
		
	
	
		
		
			I got an 8tb Barracuda from work but it came from a site that utilizes encryption, so no 'quick format' option for me.... 



I think the online calculator said it'll take like 36ish hours to wipe....
		
		Click to expand...
	
That doesn't make sense.  If you're wiping an encrypted drive, all you need to do is to nuke the key.  At that point everything on the drive is as much line noise as when it came off the factory floor."
"1595187754-4465","https://hardforum.com/forums/intel-processors.5/","Jeez 10900k really?","https://hardforum.com/threads/jeez-10900k-really.1996938/","Falkentyne","singe_101 said:
			
		
	
	
		
		
			Has anyone run the 10900k with HT disabled on the two or four best cores and they're at a higher frequency? Then a game has the screaming fast cores (Far Cry 5?) simultaneous with so many threads but maybe with less heat.
		
		Click to expand...
	
Disabling full HT is good for about 100 mhz (5.4 ghz no problem), but I didn't bother testing 5.4 yet (only took time to run CPU_Z Bench) because I was trying to get 5.5 ghz to work, and me and another person both with SP94 quality chips tried 5.5 ghz HT off and got instant lockups trying to run CB R15, up to 1.50v Bios set LLC6.  Oof.



Disabling 2 physical cores, but keeping HT fully enabled (ghetto 10700k) allowed me to run CB R20 at 5.3 ghz at 1.390v Bios set, LLC6 (Load 1.305v), up to 92C with the case closed (several C cooler open), which was completely impossible with all 10 cores because of heat (And at 5.3 ghz I need about 1.320-1.340v load and my AIO can't handle it)"
"1595187804-4930","https://hardforum.com/forums/intel-processors.5/","No excitement about intel's latest offering??","https://hardforum.com/threads/no-excitement-about-intels-latest-offering.1996595/","Iratus","I was somewhat interested, I'm in the process of replacing my 5.1ghz 7700k that is starting to struggle with stuff I used it for, however whilst it's obviously better for gaming than the 3960x I am getting, it lacks the stuff I want to allow me to move to a single machine. I'll lose some frames sure, even over what I have now but really it's not going to be enough of a difference to limit myself by having an annoying workflow. Don't really know why you'd get it over a 3900x unless you were really obsessed about a couple of frames.



Plus I got really pissed off with Intel over the ridiculous changing of chipset very 6 minutes. Ironic given the next TR's will be the last SP3 chips, but meh it's not a rational purchase."
"1595187783-4646","https://hardforum.com/forums/intel-processors.5/","Hold out for 10900k, grab 10700, or just go with a discounted 9900K?","https://hardforum.com/threads/hold-out-for-10900k-grab-10700-or-just-go-with-a-discounted-9900k.1997849/","kirbyrj","Eshelmen said:
			
		
	
	
		
		
			Hardware in sig.  Running around 70C in games, both CPU and GPU- GPU hits 73 to 75 at times even with a custom fan curve. And with like 90ish fan speed too at these temps.



CPU Overclocked to 5ghz at 1.38 V - Case and CPU fans on turbo and highest minimum speed(600rpm)



GPU isn’t overclocked



I just have the two exhaust fans that came with my H510i case. On on top and one in the back above CPU
		
		Click to expand...
	
My bad...I missed the sig.  Yes, you probably would get better results with a 240mm AIO, but I'm not sure how much better it would be and whether or not it would be worth it.  Did you try a 2nd fan in push/pull on the 212?  I would guess you'd probably get a 5-10C drop with a decent 240mm+ AIO (CPU), but it's not like you have abnormal temps as it is now.



Where would you be looking to put the AIO?  Top exhaust?  Front intake?  Intake, in theory, would have lower CPU temps, but higher GPU temps, and exhaust would theoretically be the other way around.  You'd still probably have lower temps than you have now.  How much lower temps?  And the cost?  Honestly, I wouldn't worry about it too much unless you were going to upgrade your CPU."
"1595187766-4550","https://hardforum.com/forums/intel-processors.5/","i7-8086k $800?","https://hardforum.com/threads/i7-8086k-800.1997754/","Evil Scooter","This thing will do all cores at 5ghz and it's not feeling ""slow"" so not looking to upgrade yet. Thanks for the 411 all."
"1595187728-4137","https://hardforum.com/forums/intel-processors.5/","Intel Plans To Battle AMD Ryzen 4000 In 2020 With Mass of Hyper-Threaded Processors Including 5.3GHz","https://hardforum.com/threads/intel-plans-to-battle-amd-ryzen-4000-in-2020-with-mass-of-hyper-threaded-processors-including-5-3ghz.1991154/","FlawleZ","What's funny here is it looks like Intel is getting desperate and will be enabling SMT on even their i3 and i5 CPUs. What a slap in the face for Customers who purchased Coffee Lake.

Looking at that lineup with the highest core count of only 10 for the i9 combined with the supposed price points not dropping, I think this will be too little too late. 2020 will be an interesting year nonetheless."
"1595187747-4374","https://hardforum.com/forums/intel-processors.5/","i7 5930K, safe voltage with safe temp.","https://hardforum.com/threads/i7-5930k-safe-voltage-with-safe-temp.1834657/","sblantipodi","I resume my PC settings:

i7 5930K, Asus X99 Deluxe, 0904 BIOS, Windows 8.1



stress test, AIDA64, Prime 95 28.x for no more than 30 seconds, x264, 3d mark.



4.2GHz 127MHzx33 (using XMP Corsair Vengeance LPX 2800MHz 2800MHz)



vcore 1.180V, cpu input 1.89V, LLC7 -> windows does not boot

vcore 1.200V, cpu input 1.89V, LLC7 -> system hangs immediately on stress test

vcore 1.220V, cpu input 1.89V, LLC7 -> system hangs immediately on stress test

vcore 1.250V, cpu input 1.9V, LLC7 -> system hangs on stress test after a while

vcore 1.270V, cpu input 1.9V, LLC8 -> it seems stable, (AIsuite reads 1.280V)



what should I do, what I'm doing wrong?

temperature are not a problem, with H80i the hottest core does never exceed 65°.



is it possible that I need to feed my CPU with 1.280 to be stable at 4.2GHz only?"
"1595187802-4893","https://hardforum.com/forums/intel-processors.5/","Core i9 10980Xe","https://hardforum.com/threads/core-i9-10980xe.1997871/","Sepe","Dan_D said:
			
		
	
	
		
		
			Again, one motherboard is not going to be faster than another. The system will perform the same regardless of whether or not you are using an ASUS WS Pro, Prime II Deluxe or an MSI Creator board. They are all the same as far as ""speed"" is concerned.



That is a gross over simplification, but the answer I've given is basically correct.
		
		Click to expand...
	
Ahora más ya entiendo muy claro. No compro placa Asus x299 deluxe II y si queda Asus Ws pro  estaba core i9 7900x cambio a procesador core I9 10980xe, tengo poco miedo a ver suerte. Luego me diras como hacer bios para overcloking. Que algo te pago PayPal. Muchas gracias por su colaboración. DAN_D

-----------------



Now I already understand very clearly. I do not buy Asus x299 deluxe II motherboard and if there is Asus Ws pro it was core i9 7900x change to core I9 10980xe processor, I am little afraid to see luck. Then you will tell me how to make bios for overclocking. That something PayPal paid you. Thank you very much for your help. DAN_D"
