web-scraper-order,web-scraper-start-url,threads,threads-href,username,the_post
"1595262114-7219","https://hardforum.com/forums/amd-flavor.87/","Radeon VII Owner's Club!","https://hardforum.com/threads/radeon-vii-owners-club.1977524/","reaper12","cybereality said:
			
		
	
	
		
		
			Just got my Radeon VII last night, this card is amazing!



The card is solid metal, it feels hefty and premium. Though plain looking in pictures, it's real nice in person.



View attachment 142940



Some quick tests and I'm getting 60 fps at 4K max settings in Battlefield 5, Far Cry 5, Prey, DOOM, and Wolfenstein II.



I might not even need to overclock, but I will take a look today and see how much headroom there is.



I will say that coming from Vega 64 Crossfire, this is a significant improvement in smoothness in some games (for example, Prey and Far Cry 5 that were choppy before).



AMD finally has a card for 4K gamers and the price is not too crazy considering the market. AMD has delivered.
		
		Click to expand...
	
Nice, sounds like a decent card despite all the complaints against it. I know we say this all the time, but, I think it will improve over the next few driver revisions. Once they get those early teething issues sorted it will move from been a decent card to a great card. Once the stock improves prices should improve too. $649 would make this card a really good buy. 



Do you have a VR headset? if so, what's it like with VR?"
"1595262055-6811","https://hardforum.com/forums/amd-flavor.87/","Help with ASUS RX550 2G (driver problems)","https://hardforum.com/threads/help-with-asus-rx550-2g-driver-problems.1992634/","NiemandGekusst","pendragon1 said:
			
		
	
	
		
		
			thats limp mode and you still cant do anything with it and you clearly dont get the point. your card is dying, rma it.
		
		Click to expand...
	
Ok then, the thing is that I can't since the warranty is gone and I live 10k KM away from the US lol"
"1595262075-6902","https://hardforum.com/forums/amd-flavor.87/","AMD speaks RDNA2, RDNA3, Zen3 and Zen4, announces new roadmaps","https://hardforum.com/threads/amd-speaks-rdna2-rdna3-zen3-and-zen4-announces-new-roadmaps.1993782/","cybereality","Well, if they are not BS on the numbers (and also, we don't know the power levels, 50% perf/watt is not the same as 50% better perf) that would put them in 2080 Ti territory. So that is a real possibility.



Then on ray-tracing, I think they might surprise us. Well, we know both next-gen consoles have ray-tracing, and AMD must have found a way to make it work, maybe more efficient than Nvidia has so far. So this could be a big win here.



And then price. I don't know what they are targeting, but $1,200 or even $1,000 I think would be a miss. I would guess $799 for the top end, and then moving down from there. I hope they can pull it off."
"1595262112-7181","https://hardforum.com/forums/amd-flavor.87/","RX Vega Owners Thread","https://hardforum.com/threads/rx-vega-owners-thread.1941944/","noko","Does the box say Premium VR experience on it? 



I hope the Vega Nano will be close to the above, with 4K FreeSync that would be good enough for me on that machine.



Also, where is the card porn? Need to see them nude draped all over your rig."
"1595262123-7304","https://hardforum.com/forums/amd-flavor.87/","Radeon VII prices...","https://hardforum.com/threads/radeon-vii-prices.1996720/","shadowj","Why until November ??"
"1595262109-7135","https://hardforum.com/forums/amd-flavor.87/","Considering a 5600 XT","https://hardforum.com/threads/considering-a-5600-xt.1996724/","Grimham","I'm considering getting a 5600 XT, specifically this one.  From what I'm reading, it's one of the best bang for the buck cards out there.  But you don't (or at least I don't) hear much about the 5600 XT cards.

Am I missing something here?  I hear things about the drivers being poor, but I also read where others say they have no issues.  Basically, I'm just trying to gather some data to make a better purchase

decision.  This card does have the BIOS update available for 14Gbps (if it's not already on it).



This will be paired with a Ryzen 1600AF CPU (probably will be replaced by a 3700x in the near future)

32 GB 3200 ram

Asrock B450M Pro4



It will be replacing a 1060 3GB.



Pros/cons to this card or AMD GPUs in general?  Thanks."
"1595262125-7325","https://hardforum.com/forums/amd-flavor.87/","Radeon Vanguard open beta tester spots.","https://hardforum.com/threads/radeon-vanguard-open-beta-tester-spots.1979559/","THUMPer","noko said:
			
		
	
	
		
		
			I have twin Vega FE's, use Modo which now supports Pro Render in v13 - buggy as hell when using Pro Render - constant hard crashes to point of resetting bios is needed. Anyways is there a more Pro section for beta testing?
		
		Click to expand...
	
There is a group for pro, but they are in their own world, and don't adhere to the gaming beta schedule."
"1595262092-7019","https://hardforum.com/forums/amd-flavor.87/","Potential GPU Upgrade","https://hardforum.com/threads/potential-gpu-upgrade.1995268/","The Cobra","You'll love the card, really good value for your money. Plus the new layout of the Crimson drivers are really flashy and look good compared to the stale Nvidia control panel."
"1595262119-7265","https://hardforum.com/forums/amd-flavor.87/","New windows install, where is my 5700xt?","https://hardforum.com/threads/new-windows-install-where-is-my-5700xt.1997006/","kirbyrj","Aftermarket or reference card?  I might be looking for another one if you decide to cut bait with it (maybe even the 3700x too).



Sorry to hear you're having issues.  I've had the opposite experience.  My Intel system fights with anything other than complete stock settings and my Navi cards haven't crashed on me once in 10 months of ownership <shrug>."
"1595262125-7326","https://hardforum.com/forums/amd-flavor.87/","Radeon Vanguard open beta tester spots.","https://hardforum.com/threads/radeon-vanguard-open-beta-tester-spots.1979559/","noko","THUMPer said:
			
		
	
	
		
		
			There is a group for pro, but they are in their own world, and don't adhere to the gaming beta schedule.
		
		Click to expand...
	
Thanks for the reply, I don't think at this stage I would be Pro enough - 9 years ago different story. Getting serious again with 3d which should take me through my later years on this planet I hope."
"1595262127-7353","https://hardforum.com/forums/amd-flavor.87/","Soldering on more and faster RAM onto R9 285X","https://hardforum.com/threads/soldering-on-more-and-faster-ram-onto-r9-285x.1997603/","PontiacGTX","the question is why on earth anyone would play on  CRT monitor? specially knowing CRT damage your eyesight.."
"1595262123-7315","https://hardforum.com/forums/amd-flavor.87/","Radeon VII prices...","https://hardforum.com/threads/radeon-vii-prices.1996720/","/dev/null","mazeroth said:
			
		
	
	
		
		
			Wow! I sold my card a few days after posting this, for $500 locally. I had it up for $600, dropped it to $550, and finally someone offered $500. Looking now on ebay, it's like prices have jumped up $100+. They're selling for $600-$700, used. Oh well, at least I didn't have to deal with ebay fees, shipping, and a potential buyer that had an ""issue"" with my card.
		
		Click to expand...
	
I'd take $500 in hand over 10% ebay/paypal fees & chance of being scammed in a heartbeat.  You did good."
"1595262051-6750","https://hardforum.com/forums/amd-flavor.87/","AMD Radeon RX 5600 XT Review","https://hardforum.com/threads/amd-radeon-rx-5600-xt-review.1992038/","chameleoneel","noko said:
			
		
	
	
		
		
			To me, AMD pricing is set high so later they can lower as needed. Their cards look economical to produce, with great yields at TSMC on 7nm, so AMD appears to have a lot of leeway. Frankly, take AMD's whole lineup and deduct $50 from it and that to me would be the right price. Since Nvidia has higher prices there was no need for AMD to constrain the AIB partners profits which help support AMD in the end anyways. It is not just AMD but partners as well that are looking for a profit. As for the 5600XT, that would be a very hard sell to me, I would get the 5700 on sell, 8gb ram, 256bit bus, OC's very good while the 5600XT looks like it does not have much left after the bios update.
		
		Click to expand...
	
I keep seeing posts like this and I don't get it.



AMD's 5**** series has been a much better price/performance than Nvidia, since launch day last summer. 5600XT is a little closer in price. But, it is still priced better.



Of course, we all want GPUs to be even cheaper. But, AMD is definitely driving prices downward."
"1595262081-6960","https://hardforum.com/forums/amd-flavor.87/","XFX R9-FURY-4QFA RADEON R9 FURY X 4GB","https://hardforum.com/threads/xfx-r9-fury-4qfa-radeon-r9-fury-x-4gb.1994004/","Hulk","How about a XFX R9-FURY-4QFA RADEON R9 FURY X 4GB appreciation thread?



I bought this card 3 years ago brand new for $320 and it plays almost every single game maxed out at 60fps at 1900 x 1200 resolution.  It's water cooled and so quiet.  I think the only reason why people were so against it when it came out is that it was $600+ and wasn't the best deal out there.  But for someone who games once in a while it's an awesome deal.  When I do upgrade from this card I'm getting another water cooled out, once you get one it's hard to go back to a traditional GPU setup."
